ProductName,Nutrient_category,Description,Contents,Formulated_For,Suplements Facts,Suplements Facts Images,Product_Image,QR_Video,FORMULATION ADVANTAGE:,Amino Acid Profile Per Serving,Benefits,Pdf_link,HealthConcern,Introduction,Risk Factors,Blood Pressure Classification,Nitric Oxide & Blood Pressure,Lifestyle Recommendations,Nutrient Recommendations,Signs & Symptoms,Insulin Resistance & PCOS,Causes,Autonomic Nervous System & Responses,Common Prescriptions,Nutrient Depletions,Sources of Nutrients
Betaine & Pepsin,Unknown,Betaine & Pepsin includes two essential components of healthy digestion: hydrochloric acid and the digestive enzyme pepsin.,"An estimated 30% of Americans suffer from low levels of acidity, which can result in the incomplete digestion of foods and displacement of food in the stomach. Hydrochloric acid (HCl) is vital in the proper digestion of proteins and the absorption of minerals like vitamin B12 and calcium. It also plays an important role in signaling the pancreas to release digestive enzymes. Pepsin is one of the first enzymes to initiate protein digestion and works in synergy with HCl to provide complete digestive support.",GASTROINTESTINAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1atx3JSU0GUB-rI3F8SESlRT4tIrbomBq,https://drive.google.com/uc?export=view&id=1L6xBImB0X7R_W9yC9Ng9PZRcGhboNsvs,Unknown,"While many competitor products are available in tablet form, Betaine & Pepsin is encapsulated for quick release in the stomach to enhance digestive benefits.",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BioPC Pro®,Unknown,"BioPC Pro® is a highly concentrated phospholipid complex containing the natural phosphatides phosphatidylcholine, phosphatidylethanolamine, phosphatidylinositol and phosphatidylserine.","Phospholipids are an integral part of biological membranes, and they tend to decrease as we age. They are critical for cell and mitochondrial membrane shape, repair and growth. Proper cell membrane function facilitates healthy cell signaling, which is important for energy production, immune function and regulating inflammatory cascades. BioPC Pro® leverages the benefits of a full-spectrum blend of phosphatides, including phosphatidylcholine, phosphatidylethanolamine, phosphatidylinositol and phosphatidylserine, to bolster parasympathetic tone in patients who may be sympathetic-dominant. These phosphatides help achieve nervous system balance and provide a vital choline source to help optimize acetylcholine levels, which can be compromised in sympathetic dominance. In addition, BioPC Pro® helps process fats and supports better focus, brain health, and cognitive function. This high-concentration phosphatide blend is naturally bioavailable and rapidly absorbed. Adding BioPC Pro® to a smoothie creates a creamy texture and is an easy way to get all the benefits of a full-spectrum phosphatide blend!",IMMUNE HEALTH ESSENTIAL FATTY ACIDS COGNITIVE SUPPORT,Unknown,https://drive.google.com/uc?export=view&id=1VwtiiBTuayxTU7yqo8ffd4GijgvU3OYl,https://drive.google.com/uc?export=view&id=1du4-xK95QqbAarbxihlGJOGKQMkwf7Jk,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Botanicalm PM,Unknown,Botanicalm PM is formulated to induce the relaxation needed to support better sleep for those experiencing temporary sleeplessness.,"Botanicalm PM includes valerian root, a well-known herb used to help with occasional sleeplessness and to produce a state of relaxation. Passionflower and jujube have been used historically to produce a state of relaxation in those with overstimulation and scattered thoughts. L-theanine, an amino acid found in green tea, supports resilience to stress by increasing alpha brain wave activity. Hops strobile extract works in synergy with these ingredients to naturally reduce stress and induce sleep",ENDOCRINE HEALTH SLEEP SUPPORT,Unknown,https://drive.google.com/uc?export=view&id=109IcOIpSRTpYehAdAqtrouBCABj1G3Go,https://drive.google.com/uc?export=view&id=1vUoyOsh7wbsCcxwrMwH4a20pL0l3ys8O,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Buffered Lemon C Powder,Unknown,Vitamin C is a water-soluble vitamin most widely known for its role in supporting immune health.,"This formula provides potent antioxidant protection to help combat cellular damage from free radicals, thus protecting overall health. Vitamin C supplementation has been studied for more than six decades for its role in supporting the body during immune challenges. In addition, vitamin C’s role in collagen formation makes it vital to maintaining skin, capillary, gum, joint and skeletal health. Cross-sectional studies have indicated that increased plasma vitamin C concentration can help maintain healthy blood pressure levels.","ESSENTIAL VITAMINS IMMUNE HEALTH
 MUSCULOSKELETAL HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1homJtIc3pMfrCgMZ-JeFn4LLjkRKpNVn,https://drive.google.com/uc?export=view&id=1jgNaC6sKbKyUxfGYQjvuifv1dA_EPKdR,Unknown,"Our USP vitamin C is buffered and balanced with calcium, magnesium and potassium to gently deliver high-concentration vitamin C while reducing the potential of gastrointestinal upset.",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Buffered C Capsules,Unknown,Vitamin C is a water-soluble vitamin most widely known for its role in supporting immune health.,"This formula provides potent antioxidant protection to help combat cellular damage from free radicals, thus protecting overall health. Vitamin C supplementation has been studied for more than six decades for its role in supporting the body during immune challenges. In addition, vitamin C’s role in collagen formation makes it vital to maintaining skin, capillary, gum, joint and skeletal health. Cross-sectional studies have indicated that increased plasma vitamin C concentration can help maintain healthy blood pressure levels.","ESSENTIAL VITAMINS IMMUNE HEALTH
 MUSCULOSKELETAL HEALTH",Unknown,https://drive.google.com/uc?export=view&id=19dD31qkgswozq5YTe1GKwmuKywIgb78V,https://drive.google.com/uc?export=view&id=1cRo05PtTzQzrLtvEIU3ABEvjOwzwgIfO,Unknown,"Our USP vitamin C is buffered and balanced with calcium, magnesium and potassium to gently deliver high-concentration vitamin C while reducing the potential of gastrointestinal upset.",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
C-Flav,Unknown,C-Flav combines vitamin C with several bioflavonoids to mirror vitamin C found in nature.,"Created from multiple vitamin C-rich sources, C-Flav provides antioxidant protection, enhances immune function and supports healthy collagen synthesis and connective tissue. C-Flav also helps maintain normal inflammatory balance throughout the body. Humans lack the enzyme required to synthesize vitamin C and, therefore, must obtain the vitamin from their diets. Vitamin C is crucial for a wide range of biological processes including immune system function, skin health, blood vessel and artery strength, and gum health. C-Flav includes a powerful blend of vitamin C, hibiscus, and acerola fruit juice concentrate, plus the distinctive bioflavonoids quercetin and rutin. These ingredients work in synergy to provide full-spectrum antioxidant tissue support.",ESSENTIAL VITAMINS CARDIOVASCULAR HEALTH,Unknown,https://drive.google.com/uc?export=view&id=17Pj_8K9vTdaRB6QFqkaMPQDV_Cr-78gk,https://drive.google.com/uc?export=view&id=1BI1olw5QmKEQMQIkc6EOh2DHGQLAlq3v,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Candicid Forte,Unknown,"Candicid Forte includes a comprehensive blend of nutrients, fatty acids, and botanicals to promote healthy microbial balance, enhance immune function, and soothe the gastrointestinal lining","More than 70% of the body’s immune system resides in the gut, so establishing a healthy microbial balance is critical for reducing immune challenges and maintaining healthy inflammatory balance. Biotin helps to establish microbial balance by preventing yeast, especially Candida albicans, from converting to its more invasive fungal form. In addition, sodium caprylate is included to disrupt the metabolism of Candida and create a hostile environment for colonization. The potent botanicals oregano and Pau D’Arco have similar microbial-balancing properties. Berberine, an alkaloid derived from plant roots, also has been found to reduce the adherence of Candida albicans in the GI tract. In addition, cinnamon, ginger, and chamomile are carminative agents that help soothe the GI lining while improving microbial balance.",GASTROINTESINAL HEALTH IMMUNE HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1729rjQOBD8o60NLAC_RNbRJwatx2nKqQ,https://drive.google.com/uc?export=view&id=1ohwQXn0WkEjbCGeXW5yeDnB0PuQnVrEB,Unknown,"While most microbial-balancing products focus on only one or two botanical ingredients, Candicid Forte includes a full spectrum of potent botanicals and nutrients to ensure maximum microbial-balancing potential while soothing the GI lining",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cardio B,Unknown,"Cardio B includes targeted amounts of folic acid, B12, B6 and betaine (trimethylglycine) to aggressively support methylation pathways in the body.","Methylation is a vitamin-requiring biochemical process in the body critical for maintaining mental and physical health. Methylation helps convert the problematic amino acid metabolite homocysteine into the amino acids methionine and cysteine. Consistent recycling of homocysteine is vital for supporting cardiovascular health. Proper methylation can be inhibited by nutrient deficiencies in folic acid, B6 and B12. Certain medications such as acetaminophen, aspirin, ibuprofen and oral contraceptives can also deplete blood levels of these crucial B vitamins, reducing the body’s vital methylation capacity. Adequate levels of folic acid and vitamin B12 are considered two of the most important nutrients required to balance homocysteine levels. They work together in several processes, including synthesis of DNA and red blood cells, and the maintenance of the myelin sheath surrounding nerve cells. Vitamin B6 works with folic acid and vitamin B12 in the recycling of homocysteine. Betaine (trimethylglycine) contributes to the recycling process, and also functions in the body as a methyl donor. Cardio B specifically targets homocysteine recycling for optimal cardiovascular and arterial health.",CARDIOVASCULAR HEALTH ESSENTIAL VITAMINS,Unknown,https://drive.google.com/uc?export=view&id=1SLjKXGEv03t3fJ50bCxuk_VNjigDJwKa,https://drive.google.com/uc?export=view&id=1naJ4yx3FrIaAWY6RqO5YHCYzFGx-Cy_0,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cardio MET Pack®,Unknown,"Cardio MET Pack® provides a complete protocol for cardiometabolic health, containing a trio of scientifically validated formulas in convenient, easy-to-take packets.","Supporting cardiometabolic health often requires a multifaceted approach, including blood sugar balance, inflammatory balance and cholesterol support. Cardio MET Pack® simplifies this by making it easy to take these three foundational, comprehensive formulas in convenient packets. Each packet contains CM Core®, a powerful combination of berberine and alpha lipoic acid (ALA), which helps maintain heart function, metabolism, antioxidant status, and lipid and glucose levels already within the normal range. Orthomega® 820 is also included, and contains 430 mg of eicosapentaenoic acid (EPA) and 390 mg of docosahexaenoic acid (DHA) omega-3 fatty acids per soft gel. In addition, 50 mg of docosapentaenoic acid (DPA) acts a reserve for EPA and DHA. EPA, DHA and DPA are provided as triglycerides, the preferred form for superior absorption. Finally, Bergamot BPF is included and provides a powerful and unique array of cardio-protective polyphenolic flavonoids that help maintain healthy cholesterol levels already within the normal range.",CARDIOVASCULAR HEALTH,Unknown,https://drive.google.com/uc?export=view&id=148pPsghhmd9rRYapm2wCv7uyz-oeiY1X,https://drive.google.com/uc?export=view&id=1wzzt01IuKeGba3vnPuQOQSwzClN1aloQ,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
CDG EstroDIM®,Unknown,"CDG EstroDIM® is a targeted supplement that combines the synergistic benefits of the cruciferous vegetable metabolites indole-3-carbinol (I3C) and diindolylmethane (DIM), plus calcium D-glucarate, to support estrogen metabolism and breast and prostate health.","Estrogen collectively refers to female hormones that carry chemical messages to cells throughout the body. The hormones deliver the important message of “grow, divide and multiply.” It is for this reason that hormones are vital in human development and tissue repair. Supporting proper estrogen synthesis, metabolism and detoxification is essential for proper hormonal balance. I3C helps achieve this goal through its ability to temper estrogen signals by competing for binding sites and inhibiting the activity of estrogen receptors. The second phytonutrient compound, DIM, promotes beneficial estrogen metabolism in both sexes and enhances the potential for greater antioxidant activity. Calcium D-glucarate is the supplemental calcium salt form of D-glucaric acid, a substance found naturally in the body and in consumption of certain fruits and vegetables. Calcium D-glucarate has been extensively studied and shown to inhibit beta-glucaronidase, an enzyme found in certain gut bacteria. This activity supports the body’s ability to detoxify estrogens, foreign molecules and fat-soluble toxins.","ENDOCRINE Health WOMEN'S HEALTH
 MEN'S HEALTH",Unknown,https://drive.google.com/uc?export=view&id=19RL6S1UN5NJ9-UFW1oDrNY3unmIbCxvE,https://drive.google.com/uc?export=view&id=1YT68BNh69x4pslViGbeiE5MratAzMoSO,https://drive.google.com/uc?export=view&id=1LzU_P3-pUAUxpN-zYUINnx8E29eABtCb,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
CereMag,Unknown,"CereMag provides three innovative forms of brain-supporting magnesium specifically designed to enhance mental focus, memory, mood and sleep.","CereMag provides three unique forms of magnesium to support optimal brain health and function. The formula is composed of magnesium L-threonate, magnesium acetyl taurinate and magnesium glycerophosphate—three highly bioavailable forms of magnesium that increase systemic and brain magnesium concentration. Magnesium L-threonate is a magnesium salt from which the threonate can associate with the glucose transporters (GLUTs) on the blood-brain barrier to enhance transportation of magnesium into the brain. Magnesium acetyl taurinate and magnesium glycerophosphate work synergistically to support mitochondrial ATP production and promote structural integrity of the brain.",BRAIN HEALTH COGNITIVE PERFORMANCE ESSENTIAL MINERALS,Unknown,https://drive.google.com/uc?export=view&id=16zPIwqN4EYH9mDuLMLTKUYO-9jkCfexF,https://drive.google.com/uc?export=view&id=1iemc8K10mKzBOvo8-jcMnYLAYElvhsYZ,Unknown,"By offering three revolutionary forms of brain-boosting magnesium, CereMag is the ultimate solution for brain and memory health.",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
